,slice_file_name,fsID,start,end,salience,fold,classID,class
642,111386-5-1-2.wav,111386,29.890258000000003,33.890258,1,6,5,engine_idling
643,111386-5-1-3.wav,111386,30.390258000000003,34.390258,1,6,5,engine_idling
644,111386-5-1-4.wav,111386,30.890258000000003,34.890258,1,6,5,engine_idling
645,111386-5-1-5.wav,111386,31.390258000000003,35.390258,1,6,5,engine_idling
646,111386-5-1-6.wav,111386,31.890258000000003,35.890258,1,6,5,engine_idling
647,111386-5-1-7.wav,111386,32.390258,36.390258,1,6,5,engine_idling
648,111386-5-1-8.wav,111386,32.890258,36.890258,1,6,5,engine_idling
649,111386-5-1-9.wav,111386,33.390258,37.390258,1,6,5,engine_idling
673,112075-5-0-0.wav,112075,8.037355,12.037355,2,3,5,engine_idling
674,112075-5-0-1.wav,112075,8.537355,12.537355,2,3,5,engine_idling
675,112075-5-0-2.wav,112075,9.037355,13.037355,2,3,5,engine_idling
681,113201-5-0-0.wav,113201,0.0,4.0,1,2,5,engine_idling
682,113201-5-0-1.wav,113201,0.5,4.5,1,2,5,engine_idling
683,113201-5-0-2.wav,113201,1.0,5.0,1,2,5,engine_idling
684,113201-5-0-3.wav,113201,1.5,5.5,1,2,5,engine_idling
685,113201-5-0-4.wav,113201,2.0,6.0,1,2,5,engine_idling
686,113201-5-0-5.wav,113201,2.5,6.5,1,2,5,engine_idling
687,113201-5-0-6.wav,113201,3.0,7.0,1,2,5,engine_idling
688,113201-5-0-7.wav,113201,3.5,7.5,1,2,5,engine_idling
738,113205-5-0-0.wav,113205,2.12,5.36,1,1,5,engine_idling
739,113205-5-1-0.wav,113205,27.04,31.04,1,1,5,engine_idling
740,113205-5-1-1.wav,113205,27.54,31.54,1,1,5,engine_idling
741,113205-5-1-2.wav,113205,28.04,32.04,1,1,5,engine_idling
742,113205-5-1-3.wav,113205,28.54,32.54,1,1,5,engine_idling
743,113205-5-1-4.wav,113205,29.04,33.04,1,1,5,engine_idling
744,113205-5-1-5.wav,113205,29.54,33.54,1,1,5,engine_idling
745,113205-5-1-6.wav,113205,30.04,34.04,1,1,5,engine_idling
746,113205-5-1-7.wav,113205,30.54,34.54,1,1,5,engine_idling
747,113205-5-1-8.wav,113205,31.04,35.04,1,1,5,engine_idling
748,113205-5-1-9.wav,113205,31.54,35.54,1,1,5,engine_idling
951,119455-5-0-0.wav,119455,0.446601,4.446601,1,1,5,engine_idling
952,119455-5-0-1.wav,119455,0.946601,4.946601,1,1,5,engine_idling
953,119455-5-0-2.wav,119455,1.446601,5.446601,1,1,5,engine_idling
954,119455-5-0-3.wav,119455,1.9466009999999998,5.946601,1,1,5,engine_idling
955,119455-5-0-4.wav,119455,2.446601,6.446601,1,1,5,engine_idling
956,119455-5-0-5.wav,119455,2.946601,6.946600999999999,1,1,5,engine_idling
957,119455-5-0-6.wav,119455,3.446601,7.446600999999999,1,1,5,engine_idling
958,119455-5-0-7.wav,119455,3.946601,7.946600999999999,1,1,5,engine_idling
1183,128160-5-0-0.wav,128160,0.0,4.0,1,4,5,engine_idling
1184,128160-5-0-1.wav,128160,0.5,4.5,1,4,5,engine_idling
1185,128160-5-0-10.wav,128160,5.0,9.0,1,4,5,engine_idling
1186,128160-5-0-11.wav,128160,5.5,9.5,1,4,5,engine_idling
1187,128160-5-0-12.wav,128160,6.0,10.0,1,4,5,engine_idling
1188,128160-5-0-13.wav,128160,6.5,10.5,1,4,5,engine_idling
1189,128160-5-0-14.wav,128160,7.0,11.0,1,4,5,engine_idling
1190,128160-5-0-15.wav,128160,7.5,11.5,1,4,5,engine_idling
1191,128160-5-0-2.wav,128160,1.0,5.0,1,4,5,engine_idling
1192,128160-5-0-3.wav,128160,1.5,5.5,1,4,5,engine_idling
1193,128160-5-0-4.wav,128160,2.0,6.0,1,4,5,engine_idling
1194,128160-5-0-5.wav,128160,2.5,6.5,1,4,5,engine_idling
1195,128160-5-0-6.wav,128160,3.0,7.0,1,4,5,engine_idling
1196,128160-5-0-7.wav,128160,3.5,7.5,1,4,5,engine_idling
1197,128160-5-0-8.wav,128160,4.0,8.0,1,4,5,engine_idling
1198,128160-5-0-9.wav,128160,4.5,8.5,1,4,5,engine_idling
1647,143604-5-0-0.wav,143604,3.311464,5.678107,1,1,5,engine_idling
1674,143970-5-0-0.wav,143970,4.4302660000000005,8.430266,1,2,5,engine_idling
1675,143970-5-0-1.wav,143970,4.9302660000000005,8.930266,1,2,5,engine_idling
1676,143970-5-0-2.wav,143970,5.4302660000000005,9.430266,1,2,5,engine_idling
1677,143970-5-0-3.wav,143970,5.9302660000000005,9.930266,1,2,5,engine_idling
1678,144007-5-0-0.wav,144007,2.488552,6.488551999999999,1,4,5,engine_idling
1679,144007-5-0-1.wav,144007,2.988552,6.988552,1,4,5,engine_idling
1680,144007-5-0-10.wav,144007,7.488552,11.488552,1,4,5,engine_idling
1681,144007-5-0-11.wav,144007,7.988552,11.988552,1,4,5,engine_idling
1682,144007-5-0-12.wav,144007,8.488552,12.488552,1,4,5,engine_idling
1683,144007-5-0-13.wav,144007,8.988552,12.988552,1,4,5,engine_idling
1684,144007-5-0-14.wav,144007,9.488552,13.488551999999999,1,4,5,engine_idling
1685,144007-5-0-15.wav,144007,9.988552,13.988551999999999,1,4,5,engine_idling
1686,144007-5-0-16.wav,144007,10.488552,14.488551999999999,1,4,5,engine_idling
1687,144007-5-0-17.wav,144007,10.988552,14.988551999999999,1,4,5,engine_idling
1688,144007-5-0-18.wav,144007,11.488552,15.488551999999999,1,4,5,engine_idling
1689,144007-5-0-19.wav,144007,11.988552,15.988551999999999,1,4,5,engine_idling
1690,144007-5-0-2.wav,144007,3.488552,7.488552,1,4,5,engine_idling
1691,144007-5-0-20.wav,144007,12.488552,16.488552,1,4,5,engine_idling
1692,144007-5-0-21.wav,144007,12.988552,16.988552,1,4,5,engine_idling
1693,144007-5-0-3.wav,144007,3.988552,7.988552,1,4,5,engine_idling
1694,144007-5-0-4.wav,144007,4.488551999999999,8.488552,1,4,5,engine_idling
1695,144007-5-0-5.wav,144007,4.988551999999999,8.988552,1,4,5,engine_idling
1696,144007-5-0-6.wav,144007,5.488551999999999,9.488552,1,4,5,engine_idling
1697,144007-5-0-7.wav,144007,5.988551999999999,9.988552,1,4,5,engine_idling
1698,144007-5-0-8.wav,144007,6.488551999999999,10.488552,1,4,5,engine_idling
1699,144007-5-0-9.wav,144007,6.988552,10.988552,1,4,5,engine_idling
1700,144007-5-1-0.wav,144007,68.762626,72.762626,1,4,5,engine_idling
1701,144007-5-1-1.wav,144007,69.262626,73.262626,1,4,5,engine_idling
1702,144007-5-1-10.wav,144007,73.762626,77.762626,1,4,5,engine_idling
1703,144007-5-1-11.wav,144007,74.262626,78.262626,1,4,5,engine_idling
1704,144007-5-1-2.wav,144007,69.762626,73.762626,1,4,5,engine_idling
1705,144007-5-1-3.wav,144007,70.262626,74.262626,1,4,5,engine_idling
1706,144007-5-1-4.wav,144007,70.762626,74.762626,1,4,5,engine_idling
1707,144007-5-1-5.wav,144007,71.262626,75.262626,1,4,5,engine_idling
1708,144007-5-1-6.wav,144007,71.762626,75.762626,1,4,5,engine_idling
1709,144007-5-1-7.wav,144007,72.262626,76.262626,1,4,5,engine_idling
1710,144007-5-1-8.wav,144007,72.762626,76.762626,1,4,5,engine_idling
1711,144007-5-1-9.wav,144007,73.262626,77.262626,1,4,5,engine_idling
1715,144068-5-0-0.wav,144068,22.794739,26.794739,1,3,5,engine_idling
1716,144068-5-0-1.wav,144068,23.294739,27.294739,1,3,5,engine_idling
1717,144068-5-0-10.wav,144068,27.794739,31.794739,1,3,5,engine_idling
1718,144068-5-0-11.wav,144068,28.294739,32.294739,1,3,5,engine_idling
1719,144068-5-0-12.wav,144068,28.794739,32.794739,1,3,5,engine_idling
1720,144068-5-0-13.wav,144068,29.294739,33.294739,1,3,5,engine_idling
1721,144068-5-0-14.wav,144068,29.794739,33.794739,1,3,5,engine_idling
1722,144068-5-0-15.wav,144068,30.294739,34.294739,1,3,5,engine_idling
1723,144068-5-0-16.wav,144068,30.794739,34.794739,1,3,5,engine_idling
1724,144068-5-0-17.wav,144068,31.294739,35.294739,1,3,5,engine_idling
1725,144068-5-0-18.wav,144068,31.794739,35.794739,1,3,5,engine_idling
1726,144068-5-0-2.wav,144068,23.794739,27.794739,1,3,5,engine_idling
1727,144068-5-0-3.wav,144068,24.294739,28.294739,1,3,5,engine_idling
1728,144068-5-0-4.wav,144068,24.794739,28.794739,1,3,5,engine_idling
1729,144068-5-0-5.wav,144068,25.294739,29.294739,1,3,5,engine_idling
1730,144068-5-0-6.wav,144068,25.794739,29.794739,1,3,5,engine_idling
1731,144068-5-0-7.wav,144068,26.294739,30.294739,1,3,5,engine_idling
1732,144068-5-0-8.wav,144068,26.794739,30.794739,1,3,5,engine_idling
1733,144068-5-0-9.wav,144068,27.294739,31.294739,1,3,5,engine_idling
1734,144068-5-1-0.wav,144068,72.86410699999999,76.86410699999999,1,3,5,engine_idling
1735,144068-5-2-0.wav,144068,89.564877,92.331868,1,3,5,engine_idling
1736,144068-5-3-0.wav,144068,95.757667,99.644631,1,3,5,engine_idling
1737,144068-5-4-0.wav,144068,116.444222,120.444222,1,3,5,engine_idling
1738,144068-5-4-1.wav,144068,116.944222,120.944222,1,3,5,engine_idling
1739,144068-5-4-2.wav,144068,117.444222,121.444222,1,3,5,engine_idling
1740,144068-5-4-3.wav,144068,117.944222,121.944222,1,3,5,engine_idling
1741,144068-5-4-4.wav,144068,118.444222,122.444222,1,3,5,engine_idling
1742,144068-5-4-5.wav,144068,118.944222,122.944222,1,3,5,engine_idling
1743,144068-5-4-6.wav,144068,119.444222,123.444222,1,3,5,engine_idling
1744,144068-5-4-7.wav,144068,119.944222,123.944222,1,3,5,engine_idling
1745,144068-5-4-8.wav,144068,120.444222,124.444222,1,3,5,engine_idling
1746,144068-5-5-0.wav,144068,152.645693,156.645693,1,3,5,engine_idling
1747,144068-5-5-1.wav,144068,153.145693,157.145693,1,3,5,engine_idling
1748,144068-5-5-2.wav,144068,153.645693,157.645693,1,3,5,engine_idling
1825,146186-5-0-0.wav,146186,0.0,4.0,1,1,5,engine_idling
106,102305-6-0-0.wav,102305,0.0,2.6116099999999998,1,1,6,gun_shot
611,110622-6-0-0.wav,110622,0.0,1.501211,1,3,6,gun_shot
626,111048-6-0-0.wav,111048,0.0,1.3145790000000002,1,6,6,gun_shot
1000,122690-6-0-0.wav,122690,12.231953,15.377839999999999,1,1,6,gun_shot
1380,133797-6-0-0.wav,133797,3.254115,4.66165,1,6,6,gun_shot
1381,133797-6-1-0.wav,133797,6.895625999999999,8.845512,1,6,6,gun_shot
1382,133797-6-2-0.wav,133797,9.116689,10.885791000000001,1,6,6,gun_shot
1420,135526-6-0-0.wav,135526,3.5312580000000002,5.006647,1,3,6,gun_shot
1421,135526-6-1-0.wav,135526,5.006647,6.457848,1,3,6,gun_shot
1422,135526-6-10-0.wav,135526,22.759683,25.371845999999998,1,3,6,gun_shot
1423,135526-6-11-0.wav,135526,25.371845999999998,27.766329,1,3,6,gun_shot
1424,135526-6-12-0.wav,135526,27.766329,30.451053,1,3,6,gun_shot
1425,135526-6-13-0.wav,135526,30.451053,31.007346999999996,1,3,6,gun_shot
1426,135526-6-2-0.wav,135526,6.457848,9.045825,1,3,6,gun_shot
1427,135526-6-3-0.wav,135526,9.045825,10.569587,1,3,6,gun_shot
1428,135526-6-4-0.wav,135526,10.569587,12.359403,1,3,6,gun_shot
1429,135526-6-5-0.wav,135526,12.359403,14.657139,1,3,6,gun_shot
1430,135526-6-6-0.wav,135526,14.657139,16.858129,1,3,6,gun_shot
1431,135526-6-7-0.wav,135526,16.858129,18.913998,1,3,6,gun_shot
1432,135526-6-8-0.wav,135526,18.913998,20.776374,1,3,6,gun_shot
1433,135526-6-9-0.wav,135526,20.776374,22.759683,1,3,6,gun_shot
1459,135528-6-0-0.wav,135528,8.253960000000001,10.70784,2,4,6,gun_shot
1460,135528-6-1-0.wav,135528,10.98669,13.161721,2,4,6,gun_shot
1461,135528-6-10-0.wav,135528,58.112342000000005,60.231602,2,4,6,gun_shot
1462,135528-6-11-0.wav,135528,62.127781999999996,63.96819300000001,2,4,6,gun_shot
1463,135528-6-12-0.wav,135528,65.027823,67.370163,2,4,6,gun_shot
1464,135528-6-2-0.wav,135528,13.440570999999998,17.440571,2,4,6,gun_shot
1465,135528-6-3-0.wav,135528,18.515641,21.359911,2,4,6,gun_shot
1466,135528-6-4-0.wav,135528,21.359911,25.359911,2,4,6,gun_shot
1467,135528-6-4-1.wav,135528,21.859911,25.859911,2,4,6,gun_shot
1468,135528-6-4-2.wav,135528,22.359911,26.359911,2,4,6,gun_shot
1469,135528-6-5-0.wav,135528,30.338881,32.569681,2,4,6,gun_shot
1470,135528-6-6-0.wav,135528,34.633171000000004,36.640890999999996,2,4,6,gun_shot
1471,135528-6-7-0.wav,135528,38.871691999999996,40.489022,2,4,6,gun_shot
1472,135528-6-8-0.wav,135528,45.173702,46.456412,2,4,6,gun_shot
1473,135528-6-9-0.wav,135528,49.021832,50.248771999999995,2,4,6,gun_shot
1474,135544-6-0-0.wav,135544,1.5518610000000002,3.8796519999999997,1,6,6,gun_shot
1475,135544-6-1-0.wav,135544,3.8796519999999997,6.262867,1,6,6,gun_shot
1476,135544-6-10-0.wav,135544,34.584329,35.526531,1,6,6,gun_shot
1477,135544-6-11-0.wav,135544,35.526531,36.025343,1,6,6,gun_shot
1478,135544-6-12-0.wav,135544,36.025343,37.078392,1,6,6,gun_shot
1479,135544-6-13-0.wav,135544,37.078392,38.242287,1,6,6,gun_shot
1480,135544-6-14-0.wav,135544,38.242287,39.239912,1,6,6,gun_shot
1481,135544-6-15-0.wav,135544,39.572454,40.791773,1,6,6,gun_shot
1482,135544-6-16-0.wav,135544,41.013467,42.454481,1,6,6,gun_shot
1483,135544-6-17-0.wav,135544,42.731598999999996,44.338884,1,6,6,gun_shot
1484,135544-6-18-0.wav,135544,44.338884,46.167863,1,6,6,gun_shot
1485,135544-6-19-0.wav,135544,46.389557,48.107689,1,6,6,gun_shot
1486,135544-6-2-0.wav,135544,6.262867,8.036423,1,6,6,gun_shot
1487,135544-6-3-0.wav,135544,23.776726,25.273164,1,6,6,gun_shot
1488,135544-6-4-0.wav,135544,25.716553,26.935871999999996,1,6,6,gun_shot
1489,135544-6-5-0.wav,135544,27.379261,29.041969,1,6,6,gun_shot
1490,135544-6-6-0.wav,135544,29.041969,30.538406,1,6,6,gun_shot
1491,135544-6-7-0.wav,135544,31.148065999999996,32.478232,1,6,6,gun_shot
1492,135544-6-8-0.wav,135544,32.478232,33.143316,1,6,6,gun_shot
1493,135544-6-9-0.wav,135544,33.143316,34.584329,1,6,6,gun_shot
1804,145608-6-0-0.wav,145608,2.331561,3.3404910000000005,2,2,6,gun_shot
1805,145608-6-1-0.wav,145608,4.196809,5.231175,2,2,6,gun_shot
1806,145608-6-2-0.wav,145608,5.875533,6.833593,2,2,6,gun_shot
1807,145608-6-3-0.wav,145608,8.842974,9.750163,2,2,6,gun_shot
1808,145609-6-0-0.wav,145609,1.969512,3.235187,2,5,6,gun_shot
1809,145609-6-1-0.wav,145609,4.148941000000001,5.235569,2,5,6,gun_shot
1810,145611-6-0-0.wav,145611,5.074933000000001,6.231719,2,5,6,gun_shot
1811,145611-6-1-0.wav,145611,9.814025,10.989469,2,5,6,gun_shot
1812,145611-6-2-0.wav,145611,14.459828,15.560641,2,5,6,gun_shot
1813,145611-6-3-0.wav,145611,17.855555,18.975026,2,5,6,gun_shot
1814,145611-6-4-0.wav,145611,21.307256,22.370753,2,5,6,gun_shot
2047,148833-6-0-0.wav,148833,1.145889,2.6234830000000002,1,6,6,gun_shot
2048,148833-6-1-0.wav,148833,3.9938589999999996,5.903673,1,6,6,gun_shot
2049,148834-6-0-0.wav,148834,0.119197,0.7810050000000001,1,6,6,gun_shot
2050,148835-6-0-0.wav,148835,1.440367,2.259399,1,6,6,gun_shot
2051,148835-6-1-0.wav,148835,2.259399,3.202698,1,6,6,gun_shot
2052,148835-6-2-0.wav,148835,4.275913,5.546825,1,6,6,gun_shot
2053,148835-6-3-0.wav,148835,5.546825,7.038028,1,6,6,gun_shot
2054,148835-6-4-0.wav,148835,9.252239,9.952653,1,6,6,gun_shot
2055,148837-6-0-0.wav,148837,0.564257,1.7722790000000002,1,4,6,gun_shot
2056,148837-6-1-0.wav,148837,1.7722790000000002,2.9597830000000003,1,4,6,gun_shot
2057,148837-6-2-0.wav,148837,2.9597830000000003,4.424286,1,4,6,gun_shot
2058,148838-6-0-0.wav,148838,0.248919,1.270571,1,3,6,gun_shot
2059,148838-6-1-0.wav,148838,1.270571,2.476207,1,3,6,gun_shot
2060,148838-6-2-0.wav,148838,2.584432,3.813878,1,3,6,gun_shot
2061,148841-6-0-0.wav,148841,0.722118,2.2456110000000002,1,5,6,gun_shot
2062,148841-6-1-0.wav,148841,6.120392,7.450146000000001,1,5,6,gun_shot
2063,148841-6-2-0.wav,148841,9.132153,10.787741,1,5,6,gun_shot
2064,149177-6-0-0.wav,149177,0.0,0.8167800000000001,1,2,6,gun_shot
2111,151071-6-0-0.wav,151071,0.018986000000000003,1.7607259999999998,1,3,6,gun_shot
2423,156897-6-0-0.wav,156897,1.24645,4.686652,1,4,6,gun_shot
2448,157799-6-0-0.wav,157799,0.0,2.272653,1,4,6,gun_shot
2572,158977-6-0-0.wav,158977,0.0,1.8865619999999999,1,4,6,gun_shot
2574,158979-6-0-0.wav,158979,0.155453,2.512917,1,6,6,gun_shot
2583,159701-6-0-0.wav,159701,0.080091,1.978243,1,5,6,gun_shot
2584,159701-6-1-0.wav,159701,1.978243,4.020558,1,5,6,gun_shot
2585,159701-6-2-0.wav,159701,4.020558,5.582329,1,5,6,gun_shot
2586,159701-6-3-0.wav,159701,5.582329,7.3363179999999995,1,5,6,gun_shot
2587,159701-6-4-0.wav,159701,7.3363179999999995,9.650942,1,5,6,gun_shot
2588,159701-6-5-0.wav,159701,9.650942,12.093712,1,5,6,gun_shot
2589,159701-6-6-0.wav,159701,12.093712,14.112,1,5,6,gun_shot
2590,159702-6-0-0.wav,159702,0.0,0.597821,1,6,6,gun_shot
2591,159702-6-1-0.wav,159702,0.597821,1.174665,1,6,6,gun_shot
2592,159702-6-2-0.wav,159702,1.174665,1.76899,1,6,6,gun_shot
2593,159702-6-3-0.wav,159702,1.76899,2.405267,1,6,6,gun_shot
2594,159702-6-4-0.wav,159702,2.405267,3.003087,1,6,6,gun_shot
2595,159702-6-5-0.wav,159702,3.003087,3.6218839999999997,1,6,6,gun_shot
2596,159702-6-6-0.wav,159702,3.6218839999999997,5.705516,1,6,6,gun_shot
2597,159703-6-0-0.wav,159703,0.0,1.8719999999999999,1,5,6,gun_shot
2598,159704-6-0-0.wav,159704,0.12534800000000001,2.096345,1,6,6,gun_shot
2610,159710-6-0-0.wav,159710,0.031546,1.204005,1,2,6,gun_shot
2867,161195-6-0-0.wav,161195,0.0,0.799932,1,3,6,gun_shot
2970,162431-6-0-0.wav,162431,0.0,1.081659,1,3,6,gun_shot
2971,162431-6-1-0.wav,162431,1.787897,2.884424,1,3,6,gun_shot
2972,162431-6-2-0.wav,162431,4.449299,5.084912999999999,1,3,6,gun_shot
2973,162431-6-3-0.wav,162431,5.497504,6.333839,1,3,6,gun_shot
2974,162432-6-0-0.wav,162432,0.786751,1.846456,1,5,6,gun_shot
2975,162432-6-1-0.wav,162432,3.130947,4.222765,1,5,6,gun_shot
2976,162432-6-10-0.wav,162432,23.907591,24.903071,1,5,6,gun_shot
2977,162432-6-11-0.wav,162432,24.903071,25.86644,1,5,6,gun_shot
2978,162432-6-12-0.wav,162432,25.86644,26.877976,1,5,6,gun_shot
2979,162432-6-13-0.wav,162432,26.877976,27.712896,1,5,6,gun_shot
2980,162432-6-14-0.wav,162432,27.712896,28.290916999999997,1,5,6,gun_shot
2981,162432-6-2-0.wav,162432,5.250357,6.326119,1,5,6,gun_shot
2982,162432-6-3-0.wav,162432,9.93875,11.078736,1,5,6,gun_shot
2983,162432-6-4-0.wav,162432,13.310539000000002,14.338132,1,5,6,gun_shot
2984,162432-6-5-0.wav,162432,16.345149,17.420911,1,5,6,gun_shot
2985,162432-6-6-0.wav,162432,18.014988,19.219198000000002,1,5,6,gun_shot
2986,162432-6-7-0.wav,162432,19.363703,20.519745,1,5,6,gun_shot
2987,162432-6-8-0.wav,162432,21.338608999999998,22.41437,1,5,6,gun_shot
2988,162432-6-9-0.wav,162432,22.41437,23.779142,1,5,6,gun_shot
2998,162434-6-0-0.wav,162434,0.354842,1.173267,1,6,6,gun_shot
2999,162434-6-1-0.wav,162434,1.549094,2.283579,1,6,6,gun_shot
3000,162434-6-2-0.wav,162434,2.525863,3.3614580000000003,1,6,6,gun_shot
3001,162435-6-0-0.wav,162435,0.0,0.716105,1,4,6,gun_shot
3002,162435-6-1-0.wav,162435,0.7791899999999999,1.495295,1,4,6,gun_shot
3003,162435-6-2-0.wav,162435,1.6998959999999999,2.27278,1,4,6,gun_shot
3004,162435-6-3-0.wav,162435,2.27278,3.004229,1,4,6,gun_shot
3005,162436-6-0-0.wav,162436,0.0,1.796802,1,3,6,gun_shot
3017,163460-6-0-0.wav,163460,0.0,0.672222,1,2,6,gun_shot
3056,164667-6-0-0.wav,164667,0.056353999999999994,0.8024600000000001,1,5,6,gun_shot
3609,174290-6-0-0.wav,174290,0.273102,2.366884,1,1,6,gun_shot
3610,174290-6-1-0.wav,174290,5.3558330000000005,7.889612,1,1,6,gun_shot
3611,174290-6-2-0.wav,174290,9.968221,12.289587,1,1,6,gun_shot
3612,174290-6-3-0.wav,174290,14.959918,17.372318,1,1,6,gun_shot
3616,174293-6-0-0.wav,174293,0.109464,2.572406,1,2,6,gun_shot
3617,174293-6-1-0.wav,174293,4.387686,6.713798,1,2,6,gun_shot
3618,174293-6-2-0.wav,174293,10.234894,12.606616,1,2,6,gun_shot
3619,174294-6-0-0.wav,174294,0.0,2.535721,1,1,6,gun_shot
3620,174294-6-1-0.wav,174294,4.167707,7.343939,1,1,6,gun_shot
3621,174294-6-2-0.wav,174294,10.046368,13.126084,1,1,6,gun_shot
4394,180960-6-0-0.wav,180960,0.066816,2.140544,1,3,6,gun_shot
4837,191449-6-0-0.wav,191449,3.094025,4.7257,1,5,6,gun_shot
5074,196400-6-0-0.wav,196400,0.0,3.139605,1,1,6,gun_shot
5096,197318-6-0-0.wav,197318,0.401594,1.93267,1,1,6,gun_shot
5097,197318-6-1-0.wav,197318,2.409563,4.216735,1,1,6,gun_shot
5098,197318-6-10-0.wav,197318,31.24902,32.5291,1,1,6,gun_shot
5099,197318-6-11-0.wav,197318,33.909579,35.741851000000004,1,1,6,gun_shot
5100,197318-6-12-0.wav,197318,37.549023,38.879303,1,1,6,gun_shot
5101,197318-6-2-0.wav,197318,4.417532,6.3502019999999995,1,1,6,gun_shot
5102,197318-6-3-0.wav,197318,6.801996000000001,8.759765,1,1,6,gun_shot
5103,197318-6-4-0.wav,197318,10.843033,12.800803,1,1,6,gun_shot
5104,197318-6-5-0.wav,197318,13.70439,15.411163,1,1,6,gun_shot
5105,197318-6-6-0.wav,197318,16.641044,18.724312,1,1,6,gun_shot
5106,197318-6-7-0.wav,197318,20.054592,21.886864000000003,1,1,6,gun_shot
5107,197318-6-8-0.wav,197318,22.388856,24.070529999999998,1,1,6,gun_shot
5108,197318-6-9-0.wav,197318,27.659775,29.592446000000002,1,1,6,gun_shot
5109,197320-6-0-0.wav,197320,0.8305950000000001,2.88401,1,2,6,gun_shot
5110,197320-6-1-0.wav,197320,2.88401,4.914352,1,2,6,gun_shot
5111,197320-6-10-0.wav,197320,31.631818,34.262035,1,2,6,gun_shot
5112,197320-6-11-0.wav,197320,34.262035,37.284477,1,2,6,gun_shot
5113,197320-6-12-0.wav,197320,37.884351,40.653,1,2,6,gun_shot
5114,197320-6-2-0.wav,197320,4.914352,7.290775999999999,1,2,6,gun_shot
5115,197320-6-3-0.wav,197320,7.290775999999999,9.805633,1,2,6,gun_shot
5116,197320-6-4-0.wav,197320,11.236102,14.097039,1,2,6,gun_shot
5117,197320-6-5-0.wav,197320,14.097039,16.934905,1,2,6,gun_shot
5118,197320-6-6-0.wav,197320,17.142553,19.841986,1,2,6,gun_shot
5119,197320-6-7-0.wav,197320,20.372644,22.77214,1,2,6,gun_shot
5120,197320-6-8-0.wav,197320,22.77214,25.171636,1,2,6,gun_shot
5121,197320-6-9-0.wav,197320,28.078718,30.501286,1,2,6,gun_shot
5717,23161-6-0-0.wav,23161,58.366645,58.635605000000005,2,4,6,gun_shot
5718,23161-6-1-0.wav,23161,59.26566700000001,59.581943,2,4,6,gun_shot
5867,24632-6-0-0.wav,24632,26.769969,27.264824,2,4,6,gun_shot
5868,24632-6-1-0.wav,24632,29.012176,29.292025,2,4,6,gun_shot
5869,24652-6-0-0.wav,24652,43.452133,43.932788,2,4,6,gun_shot
6177,34708-6-0-0.wav,34708,4.0448830000000005,5.450308000000001,1,3,6,gun_shot
6178,34708-6-1-0.wav,34708,7.901233,9.255239999999999,1,3,6,gun_shot
6179,34708-6-2-0.wav,34708,11.329099000000001,12.871639,1,3,6,gun_shot
6180,34708-6-3-0.wav,34708,14.671269,16.488038,1,3,6,gun_shot
6181,34708-6-4-0.wav,34708,17.516398000000002,18.938963,1,3,6,gun_shot
6182,34708-6-5-0.wav,34708,20.070159,21.304191,1,3,6,gun_shot
6231,35799-6-0-0.wav,35799,0.285213,1.297721,1,4,6,gun_shot
6232,35800-6-0-0.wav,35800,0.297187,4.297187,1,2,6,gun_shot
6245,36403-6-0-0.wav,36403,26.137401999999998,26.89012,2,6,6,gun_shot
6256,37236-6-0-0.wav,37236,0.0,2.17,1,2,6,gun_shot
6505,46654-6-0-0.wav,46654,0.084334,1.2228379999999999,1,1,6,gun_shot
6506,46655-6-0-0.wav,46655,0.365045,1.5592620000000001,1,2,6,gun_shot
6507,46656-6-0-0.wav,46656,0.24765399999999999,1.666033,1,1,6,gun_shot
6508,46656-6-1-0.wav,46656,3.32081,4.637877,1,1,6,gun_shot
6509,46656-6-2-0.wav,46656,5.549691999999999,7.046871,1,1,6,gun_shot
6510,46656-6-3-0.wav,46656,7.519664,8.938044,1,1,6,gun_shot
6511,46656-6-4-0.wav,46656,9.118155999999999,10.626591000000001,1,1,6,gun_shot
6512,46656-6-5-0.wav,46656,10.761675,12.112513,1,1,6,gun_shot
6617,50618-6-0-0.wav,50618,7.3059449999999995,8.639775,1,4,6,gun_shot
171,103074-7-0-0.wav,103074,3.341279,7.341278999999999,1,1,7,jackhammer
172,103074-7-0-1.wav,103074,3.841279,7.841278999999999,1,1,7,jackhammer
173,103074-7-0-2.wav,103074,4.341279,8.341279,1,1,7,jackhammer
174,103074-7-1-0.wav,103074,22.517317000000002,26.517317,1,1,7,jackhammer
175,103074-7-1-1.wav,103074,23.017317000000002,27.017317,1,1,7,jackhammer
176,103074-7-1-2.wav,103074,23.517317000000002,27.517317,1,1,7,jackhammer
177,103074-7-1-3.wav,103074,24.017317000000002,28.017317,1,1,7,jackhammer
178,103074-7-1-4.wav,103074,24.517317000000002,28.517317,1,1,7,jackhammer
179,103074-7-1-5.wav,103074,25.017317000000002,29.017317,1,1,7,jackhammer
180,103074-7-1-6.wav,103074,25.517317000000002,29.517317,1,1,7,jackhammer
181,103074-7-2-0.wav,103074,42.347083000000005,43.727176,1,1,7,jackhammer
182,103074-7-3-0.wav,103074,46.632637,50.632637,1,1,7,jackhammer
183,103074-7-3-1.wav,103074,47.132637,51.132637,1,1,7,jackhammer
184,103074-7-3-2.wav,103074,47.632637,51.632637,1,1,7,jackhammer
185,103074-7-3-3.wav,103074,48.132637,52.132637,1,1,7,jackhammer
